customer_id,cost_to_serve,net_margin,CustomerLifetimeValue,NetProfitMargin,RevenueGenerated
15741,2911.48,2351.08,646940.48,13.67,88436.76
15742,2926.93,13388.03,334571.13,8.83,29542.63
15743,2814.1,17890.78,285823.3,23.75,67883.03
15744,977.4,344.6,256617.03,5.95,15268.71
15745,2497.55,3717.12,671385.47,17.65,118499.54
15746,746.32,10356.0,463639.87,14.18,65744.13
15747,2231.57,6994.15,134452.25,14.75,19831.71
15748,1443.66,-423.23,616166.83,23.52,144922.44
15749,2285.97,18598.74,187685.0,15.36,28828.42
15750,2012.82,5671.93,587558.8,20.62,121154.62
15751,2156.41,19489.19,802234.9,14.97,120094.56
15752,819.05,8454.65,287704.89,12.31,35416.47
15753,2024.06,4256.99,395145.02,20.5,81004.73
15754,509.11,13964.34,952861.16,23.16,220682.64
15755,944.16,2330.33,644277.2,18.16,117000.74
15756,603.64,12086.32,816387.14,23.51,191932.62
15757,751.95,3739.35,253050.22,16.59,41981.03
15758,2839.01,15579.7,617599.57,14.88,91898.82
15759,1488.79,18385.41,615032.62,14.51,89241.23
15760,778.32,6584.09,500619.4,13.13,65731.33
15761,1425.18,-998.83,23681.34,5.43,1285.9
15762,1804.89,4544.32,100832.52,17.41,17554.94
15763,879.61,10796.61,354747.37,7.66,27173.65
15764,2939.65,7935.02,253543.32,15.01,38056.85
15765,2571.23,1576.67,476139.6,16.74,79705.77
15766,1452.7,3414.23,50044.12,13.23,6620.84
15767,2625.24,17027.93,609159.43,13.46,81992.86
15768,2770.01,11170.94,690146.26,11.64,80333.02
15769,1852.6,1075.72,196542.08,13.96,27437.27
15770,2309.41,9902.34,820804.13,18.27,149960.91
15771,1339.43,8850.86,172777.22,8.21,14185.01
15772,738.34,4535.0,20992.49,23.92,5021.4
15773,2272.41,4156.4,379731.9,18.66,70857.97
15774,1632.94,7992.05,68040.37,10.97,7464.03
15775,566.35,4201.23,928026.44,21.17,196463.2
15776,555.75,6825.67,897028.96,15.54,139398.3
15777,851.25,19412.26,280959.78,14.79,41553.95
15778,1822.39,6047.08,673103.9,21.88,147275.13
15779,2567.94,2175.6,739903.62,5.83,43136.38
15780,1987.67,12511.29,338728.41,11.1,37598.85
15781,2401.28,18510.01,214901.25,14.73,31654.95
15782,1028.67,4047.06,409414.21,8.94,36601.63
15783,1294.9,19841.29,597599.43,5.6,33465.57
15784,1678.84,14942.1,426436.68,19.16,81705.27
15785,809.98,3776.26,987116.82,16.28,160702.62
15786,1522.12,10374.72,733104.44,17.94,131518.94
15787,2160.7,18832.7,774484.97,23.99,185798.94
15788,1974.89,634.31,991597.59,21.25,210714.49
15789,2106.25,3277.22,364277.7,10.61,38649.86
15790,2290.72,1374.31,788487.01,15.51,122294.34
15791,2160.91,6961.83,728238.01,5.98,43548.63
15792,2160.07,18182.31,521675.06,16.84,87850.08
15793,1291.89,5325.87,966062.84,15.47,149449.92
15794,2003.39,435.71,129398.54,13.72,17753.48
15795,1309.8,8344.34,252582.75,17.44,44050.43
15796,2334.67,9636.73,237200.52,7.99,18952.32
15797,1554.65,16616.6,432975.64,23.19,100407.05
15798,676.15,15745.21,110939.72,12.33,13678.87
15799,898.46,9633.87,486506.88,7.91,38482.69
15800,1188.88,8627.57,538655.11,9.1,49017.62
15801,1947.6,16062.13,466323.13,8.27,38564.92
15802,2296.1,16689.08,732701.98,23.54,172478.05
15803,645.62,4069.81,643670.55,10.71,68937.12
15804,1649.84,-380.1,420501.6,19.9,83679.82
15805,1178.72,18530.47,21491.53,9.49,2039.55
15806,1534.57,3621.71,538912.15,8.55,46076.99
15807,616.38,12216.6,959551.31,5.35,51336.0
15808,522.6,2803.5,688665.67,7.77,53509.32
15809,516.94,16464.71,495304.58,17.57,87025.01
15810,1513.78,15161.32,770170.91,22.66,174520.73
15811,1028.74,4660.29,705968.45,20.11,141970.26
15812,2567.96,19398.23,561026.45,13.95,78263.19
15813,2682.29,12906.55,669668.33,22.37,149804.81
15814,1896.89,3219.97,427803.49,19.48,83336.12
15815,2211.44,2839.95,239667.4,10.75,25764.25
15816,2737.78,4914.38,729630.72,21.97,160299.87
15817,643.98,3578.13,318141.2,5.3,16861.48
15818,1924.18,5717.47,103046.2,23.53,24246.77
15819,2344.91,18874.32,726529.99,10.2,74106.06
15820,2770.29,1386.27,525535.78,12.59,66164.95
15821,2039.44,10903.14,71771.93,19.81,14218.02
15822,1558.69,18657.42,824961.44,19.04,157072.66
15823,889.96,6808.11,744705.83,15.12,112599.52
15824,2014.78,1804.14,873737.35,14.75,128876.26
15825,994.24,6167.14,744356.74,13.33,99222.75
15826,838.78,16427.4,397934.34,20.5,81576.54
15827,1067.8,-751.88,504164.55,24.99,125990.72
15828,2934.78,14594.02,447423.01,12.08,54048.7
15829,641.15,13015.25,779057.03,16.87,131426.92
15830,2681.55,9621.88,315043.72,17.66,55636.72
15831,2076.78,16605.69,949902.64,22.68,215437.92
15832,2286.31,4.41,314655.06,17.0,53491.36
15833,1447.43,-234.01,699806.98,8.04,56264.48
15834,2834.57,642.08,800923.05,19.41,155459.16
15835,2655.36,11598.14,341626.31,23.92,81717.01
15836,933.49,5082.49,618970.59,11.46,70934.03
15837,1090.28,7738.11,938021.93,14.86,139390.06
15838,1117.41,12525.43,178418.67,9.73,17360.14
15839,663.18,12265.9,285386.74,19.76,56392.42
15840,703.09,11178.99,300616.1,7.06,21223.5
15841,564.54,16012.24,405523.48,21.53,87309.21
15842,2320.74,2505.7,743118.64,21.45,159398.95
15843,2720.84,14081.31,960078.73,6.13,58852.83
15844,2576.93,1141.7,131994.76,11.94,15760.17
15845,1618.18,15238.26,631311.3,11.51,72663.93
15846,1396.74,19315.83,535265.49,18.77,100469.33
15847,2685.76,2684.06,70756.66,16.74,11844.66
15848,1640.03,18764.08,752902.08,8.92,67158.87
15849,599.4,-388.55,525596.53,14.27,75002.62
15850,1163.17,5913.12,114224.37,8.46,9663.38
15851,1449.02,3798.56,540727.02,5.9,31902.89
15852,2266.28,14427.77,532373.65,10.45,55633.05
15853,1997.44,-904.61,233099.66,21.64,50442.77
15854,1961.81,9377.73,39813.2,15.54,6186.97
15855,1187.91,11547.02,971392.86,15.23,147943.13
15856,1009.0,3636.95,768937.19,18.88,145175.34
15857,2437.91,17888.5,369774.67,23.1,85417.95
15858,1345.3,6150.07,569678.01,19.26,109719.98
15859,1398.89,7727.71,503763.96,15.13,76219.49
15860,2952.66,12474.93,99011.54,8.03,7950.63
15861,1145.97,19044.07,516624.63,10.7,55278.84
15862,710.6,1639.87,717875.77,5.71,40990.71
15863,1586.58,13384.98,442403.94,16.16,71492.48
15864,612.92,6251.13,224390.23,19.24,43172.68
15865,1661.44,12093.65,997302.8,16.69,166449.84
15866,2688.28,6924.06,347544.22,17.13,59534.32
15867,2041.38,3180.33,620128.06,17.18,106538.0
15868,2861.73,16656.72,806635.29,18.22,146968.95
15869,2000.9,11591.93,545078.86,16.94,92336.36
15870,2571.3,10046.02,102459.86,18.55,19006.3
15871,1995.79,2380.29,978309.93,23.69,231761.62
15872,1874.5,16757.5,337955.71,21.53,72761.86
15873,2220.26,19447.67,847123.1,18.22,154345.83
15874,1424.3,1549.73,622214.95,12.62,78523.53
15875,1287.31,9223.85,177806.11,5.9,10490.56
15876,2939.86,-911.62,50094.45,21.29,10665.11
15877,2584.05,19263.09,768430.84,13.47,103507.63
15878,1471.98,3479.48,508277.93,12.88,65466.2
15879,1013.25,13755.27,961259.39,19.59,188310.71
15880,546.32,-47.82,374751.32,23.21,86979.78
15881,1843.87,7723.36,166690.23,15.36,25603.62
15882,1030.08,-1230.18,509684.91,12.51,63761.58
15883,1928.38,-1669.72,335266.7,5.28,17702.08
15884,2163.87,5306.0,600209.74,18.62,111759.05
15885,2390.28,4486.55,294218.93,7.36,21654.51
15886,1490.75,1052.46,482479.65,9.18,44291.63
15887,2730.2,998.1,882374.11,17.34,153003.67
15888,1244.93,12610.68,648500.61,22.2,143967.14
15889,2177.02,6537.55,470100.61,13.57,63792.65
15890,650.35,-860.01,369125.98,9.62,35509.92
15891,1116.87,-1054.03,225724.32,24.26,54760.72
15892,1712.3,9254.74,904765.09,15.64,141505.26
15893,1820.43,9634.09,764600.12,15.58,119124.7
15894,1226.6,5248.41,35013.21,22.28,7800.94
15895,1382.6,12566.7,165556.19,5.65,9353.92
15896,1362.3,3559.49,859726.61,22.36,192234.87
15897,2657.38,5808.12,95950.8,18.12,17386.28
15898,2684.86,19785.96,220470.21,14.92,32894.16
15899,1173.91,19800.66,728087.83,21.83,158941.57
15900,1407.13,12236.53,876783.46,14.81,129851.63
15901,1041.55,11061.8,629568.96,22.72,143038.07
15902,1195.72,18708.1,802398.93,16.47,132155.1
15903,2565.36,533.52,474960.18,12.98,61649.83
15904,856.86,13977.61,997928.26,20.43,203876.74
15905,2127.92,9679.04,149662.0,15.26,22838.42
15906,1625.17,4270.47,524039.02,23.42,122729.94
15907,1103.09,19579.07,131076.03,21.89,28692.54
15908,1645.01,3100.85,607846.79,13.11,79688.71
15909,2167.54,1849.3,156421.14,22.78,35632.74
15910,1602.15,-1714.42,134850.89,8.94,12055.67
15911,635.68,-1856.22,316126.23,11.54,36480.97
15912,568.41,9642.12,645574.57,21.45,138475.75
15913,1179.36,2905.73,624247.92,14.5,90515.95
15914,1565.85,16135.58,929680.62,17.7,164553.47
15915,2687.42,-1260.07,917833.39,17.28,158601.61
15916,2005.93,954.64,89478.21,5.32,4760.24
15917,1627.67,8804.23,749683.61,23.28,174526.34
15918,585.72,5571.99,108069.2,10.08,10893.38
15919,1355.86,5935.68,240682.14,22.64,54490.44
15920,991.21,1708.72,403921.35,23.57,95204.26
15921,2738.31,16411.53,546486.44,22.01,120281.67
15922,2086.3,3120.9,231460.23,9.75,22567.37
15923,1544.48,13448.05,860159.48,14.24,122486.71
15924,954.68,2539.59,559324.39,18.46,103251.28
15925,2102.69,5281.03,129796.67,19.28,25024.8
15926,985.19,8832.74,108672.01,13.65,14833.73
15927,572.1,1403.77,586821.97,21.7,127340.37
15928,1968.34,15506.04,675229.66,14.15,95545.0
15929,2982.61,11755.79,393546.38,17.34,68240.94
15930,1284.61,-1941.91,168452.56,19.78,33319.92
15931,994.02,15624.25,173005.74,20.34,35189.37
15932,2050.87,9350.75,724451.16,18.38,133154.12
15933,777.43,3071.13,829588.68,7.28,60394.06
15934,1796.13,2023.27,847460.14,7.56,64067.99
15935,1957.74,12740.12,892349.02,12.26,109401.99
15936,1133.86,5437.3,147848.4,21.52,31816.98
15937,1353.04,6336.62,501151.49,6.07,30419.9
15938,618.32,16186.77,978015.06,5.52,53986.43
15939,1461.82,12829.74,120840.41,7.04,8507.16
15940,1975.1,17199.1,962935.4,20.01,192683.37
15941,2493.05,10534.72,536695.06,20.01,107392.68
15942,928.44,1431.04,941593.87,18.51,174289.03
15943,1223.82,10642.08,497051.56,15.93,79180.31
15944,1347.58,16613.85,299902.68,12.92,38747.43
15945,1648.18,3871.81,780431.6,23.87,186289.02
15946,2103.66,12246.11,855559.16,21.68,185485.23
15947,1787.9,4113.4,922732.23,10.85,100116.45
15948,850.16,14818.47,101550.82,22.22,22564.59
15949,1871.31,6706.46,465290.48,17.7,82356.41
15950,1164.26,6943.57,911248.55,5.58,50847.67
15951,2991.25,7540.34,626073.45,12.78,80012.19
15952,929.61,4545.81,128531.22,15.9,20436.46
15953,1270.46,18479.74,507849.61,12.02,61043.52
15954,2953.58,6935.22,56250.6,18.78,10563.86
15955,2738.77,-1747.72,35541.24,17.88,6354.77
15956,1116.5,3609.73,566639.03,15.1,85562.49
15957,2515.25,17763.07,288627.71,10.04,28978.22
15958,808.69,16319.74,159897.37,9.15,14630.61
15959,590.32,7109.39,227239.25,23.03,52333.2
15960,2129.59,9839.04,978536.32,12.14,118794.31
15961,1245.75,17185.96,649058.43,21.48,139417.75
15962,1771.01,9868.64,899966.95,5.97,53728.03
15963,1647.92,8221.86,961772.58,7.94,76364.74
15964,1774.4,72.06,32125.28,18.5,5943.18
15965,1460.53,14696.26,516026.72,10.19,52583.12
15966,794.18,14480.15,424921.43,6.0,25495.29
15967,1933.71,11805.5,487511.61,10.38,50603.71
15968,2113.65,1993.49,451289.39,5.84,26355.3
15969,2581.28,17051.72,924457.52,14.69,135802.81
15970,1085.54,18109.1,821791.0,6.42,52758.98
15971,2049.6,14446.24,223387.2,21.33,47648.49
15972,1442.29,8341.86,67855.31,23.9,16217.42
15973,2205.99,12695.11,354972.73,18.09,64214.57
15974,1021.48,10714.75,554672.48,21.1,117035.89
15975,1867.95,-1004.69,542347.97,10.03,54397.5
15976,913.28,8803.63,843043.85,8.19,69045.29
15977,2553.92,8037.89,365137.02,17.36,63387.79
15978,860.54,8494.45,929867.06,14.87,138271.23
15979,996.1,7710.1,240235.38,11.38,27338.79
15980,1920.48,16977.15,992339.92,7.84,77799.45
15981,2526.48,-782.16,439180.74,22.03,96751.52
15982,802.24,18236.51,320203.4,12.61,40377.65
15983,901.52,15182.11,101098.34,22.72,22969.54
15984,1258.28,17251.97,494947.98,24.83,122895.58
15985,2971.4,17110.17,206883.64,15.99,33080.69
15986,2705.21,13845.98,253046.1,23.63,59794.79
15987,2012.78,17009.54,793475.32,13.13,104183.31
15988,2487.89,-366.29,498380.47,24.18,120508.4
15989,1018.45,19888.18,467548.19,10.53,49232.82
15990,1502.79,5214.64,338413.08,5.35,18105.1
15991,1487.59,12766.27,258926.42,12.67,32805.98
15992,1432.58,896.46,481690.71,24.72,119073.94
15993,1355.36,19064.65,192018.3,13.09,25135.2
15994,1543.28,11629.12,408122.53,5.42,22120.24
15995,2513.45,5990.49,486752.46,8.75,42590.84
15996,572.06,4471.42,337520.11,9.01,30410.56
15997,2077.13,13392.92,379546.96,6.08,23076.46
15998,1369.67,14416.12,612385.13,6.7,41029.8
15999,1643.42,1515.76,204179.11,12.11,24726.09
16000,2532.0,2565.24,255131.9,22.89,58399.69
16001,2355.9,7904.91,662582.35,10.21,67649.66
16002,2255.16,12326.67,787697.46,10.13,79793.75
16003,2497.26,5031.39,887634.62,10.24,90893.79
16004,2066.24,1787.27,641555.3,16.5,105856.62
16005,512.17,14817.51,724924.53,14.68,106418.92
16006,637.69,3988.25,547964.23,23.97,131347.03
16007,903.24,750.03,831575.2,17.7,147188.81
16008,1886.21,18459.33,273740.69,11.73,32109.78
16009,1723.09,15402.6,992624.58,9.95,98766.15
16010,2305.45,6104.51,51688.0,22.85,11810.71
16011,1700.91,7765.79,861225.21,20.49,176465.05
16012,2227.45,385.96,991953.23,11.17,110801.18
16013,1704.33,18624.91,830336.51,20.65,171464.49
16014,1558.7,10427.52,46823.53,7.37,3450.89
16015,2856.35,6947.18,794018.79,11.25,89327.11
16016,2673.14,909.45,748429.08,17.06,127682.0
16017,2714.3,3222.76,367325.81,18.38,67514.48
16018,1461.11,10778.47,870835.95,16.86,146822.94
16019,1632.31,6329.71,864507.14,19.93,172296.27
16020,1315.65,2079.11,566740.46,12.35,69992.45
16021,2796.3,2653.94,702993.66,12.61,88647.5
16022,1908.4,9208.9,610120.11,21.02,128247.25
16023,2212.95,13650.06,383118.98,20.94,80225.11
16024,1259.93,17870.99,237731.96,24.67,58648.47
16025,1287.41,10025.2,98900.62,12.29,12154.89
16026,1055.66,16961.93,196313.63,21.74,42678.58
16027,2060.08,5283.71,914955.49,24.54,224530.08
16028,848.01,-1467.79,179282.3,12.1,21693.16
16029,2032.07,17536.44,990416.02,17.19,170252.51
16030,1596.07,17592.96,140593.98,6.48,9110.49
16031,1082.32,16669.79,71470.84,11.29,8069.06
16032,2024.71,716.2,374917.57,7.01,26281.72
16033,2795.35,5973.07,503293.14,15.59,78463.4
16034,2708.58,18161.24,530360.75,17.48,92707.06
16035,1029.26,11547.93,601357.64,21.55,129592.57
16036,1907.63,4157.45,633322.72,16.0,101331.64
16037,2056.7,6279.98,839581.03,20.69,173709.32
16038,578.37,8516.3,679472.3,18.6,126381.85
16039,2972.35,12165.19,612307.97,8.61,52719.72
16040,1343.73,16217.84,81696.61,17.55,14337.76
16041,1946.04,18332.09,758070.85,13.34,101126.65
16042,2044.45,7397.74,108241.41,9.41,10185.52
16043,1194.25,14969.71,30697.81,14.68,4506.44
16044,2206.21,16184.32,857178.78,13.13,112547.57
16045,1537.76,12375.26,39936.1,21.39,8542.33
16046,1080.17,-309.66,880665.93,21.51,189431.24
16047,829.52,15931.2,697116.99,10.31,71872.76
16048,871.21,311.72,388113.16,11.49,44594.2
16049,1363.48,14256.89,175166.81,20.72,36294.56
16050,2411.1,10470.37,637315.16,14.0,89224.12
16051,1098.65,17228.62,17760.41,14.4,2557.5
16052,2044.57,17184.62,773029.96,22.9,177023.86
16053,2210.23,15174.01,464279.4,19.05,88445.23
16054,636.34,-273.47,844153.17,24.59,207577.26
16055,1416.54,2475.51,839192.3,7.1,59582.65
16056,2949.38,11009.99,145971.79,20.96,30595.69
16057,1982.7,15551.49,752217.23,22.06,165939.12
16058,2539.89,14784.13,285808.42,9.78,27952.06
16059,2260.69,1650.52,997066.08,14.33,142879.57
16060,1315.48,2757.13,618902.69,19.35,119757.67
16061,781.18,13564.42,241491.21,23.26,56170.86
16062,2872.97,15280.57,723113.47,11.32,81856.44
16063,1485.76,13638.89,571712.21,14.66,83813.01
16064,2295.17,7898.1,348076.73,11.85,41247.09
16065,2455.89,4495.63,742108.93,9.41,69832.45
16066,2764.8,1117.08,414314.12,18.78,77808.19
16067,2058.3,2587.7,267130.49,23.8,63577.06
16068,2181.66,14017.48,308107.91,13.12,40423.76
16069,541.66,17455.75,106617.8,14.77,15747.45
16070,1271.23,16842.73,486233.43,6.97,33890.47
16071,1514.68,12345.62,328243.15,5.88,19300.7
16072,2077.96,3272.51,920553.81,15.61,143698.45
16073,2607.61,139.83,309379.48,17.9,55378.93
16074,719.67,2511.7,187852.42,15.21,28572.35
16075,2571.47,1957.55,811720.97,9.98,81009.75
16076,714.64,5579.82,425488.14,16.43,69907.7
16077,1616.19,16125.89,58141.03,21.32,12395.67
16078,2258.84,9546.17,234247.26,14.97,35066.81
16079,2358.97,-48.71,177549.64,20.45,36308.9
16080,2911.98,3533.9,323419.92,12.08,39069.13
16081,2186.35,1418.91,794714.44,20.96,166572.15
16082,888.2,8127.92,791834.79,17.77,140709.04
16083,1252.28,5934.01,984605.95,22.27,219271.75
16084,2800.52,15508.26,937546.3,14.83,139038.12
16085,2473.71,5691.39,817054.82,20.98,171418.1
16086,1969.33,5316.27,541567.14,17.21,93203.7
16087,1262.83,-1068.95,332289.19,10.45,34724.22
16088,2724.46,10857.34,943671.78,8.15,76909.25
16089,676.85,15493.98,975684.09,20.6,200990.92
16090,1372.45,17068.12,568736.44,19.51,110960.48
16091,1178.14,19209.41,257820.9,21.8,56204.96
16092,2673.24,7276.95,208433.22,6.35,13235.51
16093,1393.19,10799.11,780802.56,10.89,85029.4
16094,2804.13,3393.01,922725.08,24.75,228374.46
16095,2349.31,9177.85,939018.46,8.35,78408.04
16096,2222.75,8548.75,711125.2,9.74,69263.59
16097,2179.44,18385.42,891956.21,20.83,185794.48
16098,2719.44,9083.25,788342.32,16.05,126528.94
16099,1391.12,14693.35,459634.51,5.81,26704.77
16100,681.39,13276.66,296260.63,17.31,51282.72
16101,1802.24,4827.19,275874.04,9.41,25959.75
16102,2620.85,1897.15,679463.18,6.39,43417.7
16103,1486.22,8253.64,479909.95,19.67,94398.29
16104,1729.22,8163.84,768564.24,21.56,165702.45
16105,1085.84,-1795.24,771463.05,7.43,57319.7
16106,569.54,18068.87,545034.26,21.75,118544.95
16107,2515.18,-1864.15,859696.52,21.77,187155.93
16108,1280.68,11219.12,440996.48,15.86,69942.04
16109,2996.11,5210.76,94579.68,12.2,11538.72
16110,2930.89,15861.52,53036.19,13.08,6937.13
16111,1306.58,15555.19,284818.12,8.12,23127.23
16112,931.73,-1531.96,264438.55,5.94,15707.65
16113,1350.81,7161.71,402742.73,14.79,59565.65
16114,760.21,4577.07,206744.62,12.11,25036.77
16115,2942.29,-747.3,181280.52,20.52,37198.76
16116,1427.97,18400.98,452423.95,6.45,29181.34
16117,1496.14,18806.5,705803.53,15.54,109681.87
16118,1304.99,62.64,673595.27,11.32,76250.98
16119,1555.86,-1739.67,70999.7,6.17,4380.68
16120,514.35,15241.69,403288.39,18.78,75737.56
16121,1408.06,9074.33,47534.92,5.93,2818.82
16122,1104.95,14659.77,120664.1,16.86,20343.97
16123,1596.08,6782.22,418470.61,9.49,39712.86
16124,2633.28,2222.93,514473.62,19.94,102586.04
16125,579.73,2321.9,832790.84,22.82,190042.87
16126,1137.52,604.24,891251.61,5.67,50533.97
16127,542.66,3568.74,477739.76,5.34,25511.3
16128,1520.8,17412.89,490071.52,9.92,48615.09
16129,817.8,9544.23,693910.8,23.73,164665.03
16130,567.87,7257.22,564783.15,20.08,113408.46
16131,2478.42,7078.84,350532.43,18.67,65444.4
16132,2657.62,-1063.16,101605.77,6.45,6553.57
16133,2946.08,4597.81,881863.31,16.98,149740.39
16134,517.06,6977.42,935612.17,15.64,146329.74
16135,2057.86,-434.26,739943.45,9.83,72736.44
16136,2050.47,7775.86,341059.3,24.15,82365.82
16137,2605.29,9765.56,666208.09,6.14,40905.18
16138,1470.25,1494.72,323048.09,13.45,43449.97
16139,1172.07,11746.11,148876.36,15.87,23626.68
16140,1927.85,16250.65,308481.92,10.61,32729.93
16141,2449.34,8793.31,666562.37,10.03,66856.21
16142,1282.23,12573.3,998085.83,14.75,147217.66
16143,1260.54,17075.85,502551.49,19.05,95736.06
16144,846.14,12811.99,430178.84,23.43,100790.9
16145,2738.98,534.76,368181.19,7.23,26619.5
16146,891.58,14999.67,720298.74,23.57,169774.41
16147,2143.08,16835.15,696815.86,11.63,81039.68
16148,1501.06,16669.23,248168.21,9.11,22608.12
16149,1449.77,17925.94,389199.42,11.24,43746.01
16150,730.65,10565.92,259562.07,7.17,18610.6
16151,1950.61,6870.18,534312.37,15.27,81589.5
16152,2624.74,-597.0,571941.35,23.22,132804.78
16153,1155.5,11834.71,613513.38,10.19,62517.01
16154,2173.28,16320.71,200992.42,18.38,36942.41
16155,2577.42,10953.6,353389.6,7.06,24949.31
16156,1182.34,5530.99,979448.53,8.62,84428.46
16157,939.7,5318.13,281638.68,20.92,58918.81
16158,1020.35,2229.29,515778.26,18.65,96192.65
16159,2909.25,9227.82,956538.15,6.12,58540.13
16160,2395.19,14170.94,501265.87,23.03,115441.53
16161,2558.38,15290.72,904147.87,22.77,205874.47
16162,2704.52,1245.87,710731.05,13.35,94882.6
16163,2058.04,15731.01,350379.15,6.25,21898.7
16164,1452.66,13177.75,807885.75,11.21,90563.99
16165,1878.41,7059.42,560326.51,6.94,38886.66
16166,2660.56,14797.05,751553.72,9.55,71773.38
16167,1099.76,4790.25,360818.49,23.55,84972.75
16168,1042.97,18129.23,187193.42,14.23,26637.62
16169,976.65,9802.69,38556.66,9.58,3693.73
16170,2666.22,7218.02,419052.02,17.56,73585.53
16171,1661.67,7585.55,609984.29,14.41,87898.74
16172,2788.13,-1673.83,862792.76,22.29,192316.51
16173,1667.68,5276.09,835771.93,12.73,106393.77
16174,963.76,11455.7,158191.81,13.69,21656.46
16175,1669.98,11376.49,21761.1,21.46,4669.93
16176,1633.44,1791.53,704898.88,17.81,125542.49
16177,898.78,18040.76,755765.09,15.07,113893.8
16178,2117.18,6814.15,888679.16,24.63,218881.68
16179,976.84,2954.21,668923.8,5.74,38396.23
16180,631.78,19492.91,601634.38,7.74,46566.5
16181,1846.08,8458.26,673905.12,22.39,150887.36
16182,2988.18,13887.39,770717.14,21.76,167708.05
16183,2245.26,5245.56,222794.3,14.21,31659.07
16184,2236.83,4330.97,107313.59,8.04,8628.01
16185,2087.95,17364.29,470038.24,16.78,78872.42
16186,2767.26,3437.28,755717.94,6.77,51162.1
16187,1460.47,-1001.93,904123.43,14.52,131278.72
16188,2740.8,9819.03,679957.28,6.24,42429.33
16189,2167.36,17099.31,689790.5,6.7,46215.96
16190,588.41,10672.51,151328.89,21.49,32520.58
16191,1161.03,16942.28,353879.34,15.7,55559.06
16192,1274.11,18319.69,347706.82,24.43,84944.78
16193,861.7,-984.24,534821.5,9.11,48722.24
16194,1767.3,17144.54,177641.26,11.93,21192.6
16195,1897.34,9978.18,246733.02,15.59,38465.68
16196,2858.05,18111.1,439440.36,8.68,38143.42
16197,1926.14,9425.2,632919.0,17.48,110634.24
16198,1196.98,11654.85,125379.19,19.47,24411.33
16199,2397.97,8681.03,217892.4,22.1,48154.22
16200,2399.14,2021.66,912146.04,14.09,128521.38
16201,2234.3,9022.89,754654.18,16.51,124593.41
16202,945.89,17304.11,619859.6,21.96,136121.17
16203,659.06,2096.82,232670.79,13.25,30828.88
16204,2429.83,15256.03,534747.94,13.79,73741.74
16205,1713.23,1092.49,575347.11,18.95,109028.28
16206,2421.63,-373.97,755843.74,15.63,118138.38
16207,1672.25,2656.18,600613.37,22.01,132195.0
16208,2874.89,2035.43,995554.28,15.63,155605.13
16209,2302.34,1280.09,534352.53,24.92,133160.65
16210,1192.91,6448.2,974276.17,11.01,107267.81
16211,2392.92,2883.49,47896.74,20.4,9770.93
16212,2210.01,9717.3,306009.07,21.65,66250.96
16213,2849.6,10750.73,264097.19,22.05,58233.43
16214,1943.98,18005.47,612196.23,21.93,134254.63
16215,2435.34,-152.02,696827.07,15.65,109053.44
16216,2102.74,3975.13,702612.22,24.12,169470.07
16217,2076.6,12524.08,135744.0,6.77,9189.87
16218,2439.98,4044.5,906957.46,6.7,60766.15
16219,919.96,3155.03,517782.74,17.86,92476.0
16220,2564.55,314.34,736210.09,19.6,144297.18
16221,2399.94,18652.37,372394.79,10.38,38654.58
16222,1749.47,11805.02,965756.3,7.61,73494.05
16223,1614.58,10695.8,605017.47,22.94,138791.01
16224,574.78,18550.73,155609.32,15.96,24835.25
16225,2720.66,4189.51,104838.42,8.97,9404.01
16226,1340.48,2975.83,432074.23,12.43,53706.83
16227,646.38,-1147.19,922188.75,15.27,140818.22
16228,1396.72,-35.66,22400.1,23.93,5360.34
16229,2831.57,14051.91,450929.61,13.35,60199.1
16230,2175.22,3206.65,443664.25,13.09,58075.65
16231,2164.35,12177.51,420458.46,24.34,102339.59
16232,2971.56,12340.06,246338.82,13.17,32442.82
16233,1400.33,13491.63,565134.56,10.67,60299.86
16234,1906.39,5441.47,673753.34,17.69,119186.97
16235,1530.03,7914.13,907971.41,14.62,132745.42
16236,1522.83,4961.94,103070.07,12.31,12687.93
16237,2818.29,-698.61,738848.39,13.03,96271.95
16238,1862.42,12132.99,710508.82,16.3,115812.94
16239,1248.43,6701.68,784578.19,14.37,112743.89
16240,1526.66,15323.97,778073.31,7.41,57655.23
16241,1711.3,13085.0,839552.61,20.96,175970.23
16242,1446.46,14926.86,577314.22,23.83,137573.98
16243,1548.72,17442.5,74812.77,12.36,9246.86
16244,2737.95,12734.36,244460.49,13.64,33344.41
16245,1982.41,19516.57,645898.91,20.37,131569.61
16246,953.63,1628.09,22678.66,17.39,3943.82
16247,2006.17,2933.64,370922.86,17.83,66135.55
16248,1803.94,7457.23,35445.35,23.07,8177.24
16249,1091.9,17208.85,566549.08,20.97,118805.34
16250,1189.84,14934.77,488417.73,11.61,56705.3
16251,2226.4,8062.01,296688.1,13.76,40824.28
16252,1070.35,5876.57,342809.23,18.32,62802.65
16253,2155.22,42.76,818752.45,19.24,157527.97
16254,2490.56,-307.19,493838.08,23.77,117385.31
16255,2003.7,4100.2,274036.86,11.45,31377.22
16256,2890.27,7469.37,275954.34,9.47,26132.88
16257,2372.32,3249.69,985312.36,11.87,116956.58
16258,2768.39,2674.22,843597.42,7.04,59389.26
16259,981.47,6697.03,911839.63,15.52,141517.51
16260,583.42,6686.79,271553.84,19.73,53577.57
